id_mutation,date_mutation,annee,valeur_fonciere,surface_reelle_bati,type_local,code_commune,nom_commune,longitude,latitude,prix_m2
2024-442867,2024-11-27,2024,245000.0,50.0,Maison,35281,Saint-Jacques-de-la-Lande,-1.696943,48.087816,4900.0
2024-442869,2024-12-20,2024,80000.0,112.0,Maison,35308,Mesnil-Roc'h,-1.831054,48.449496,714.2857142857143
2024-442873,2024-12-13,2024,186000.0,93.0,Maison,35201,Muel,-2.174011,48.141703,2000.0
2024-442874,2024-12-12,2024,386000.0,149.0,Maison,35223,Plélan-le-Grand,-2.101178,48.009842,2590.6040268456377
2024-442875,2024-12-20,2024,118550.0,84.0,Maison,35085,Combourg,-1.797898,48.423518,1411.3095238095239
2024-442879,2024-12-17,2024,210000.0,70.0,Appartement,35047,Bruz,-1.753616,48.031099,3000.0
2024-442881,2024-12-17,2024,256000.0,137.0,Maison,35226,Pleugueneuc,-1.864935,48.405912,1868.6131386861314
2024-442882,2024-12-18,2024,450000.0,110.0,Maison,35238,Rennes,-1.692483,48.10566,4090.909090909091
2024-442883,2024-12-23,2024,233000.0,116.0,Maison,35318,Saint-Thual,-1.945615,48.335162,2008.6206896551723
2024-442884,2024-12-16,2024,165000.0,118.0,Maison,35029,Bonnemain,-1.770439,48.466423,1398.3050847457628
2024-442887,2024-12-20,2024,90000.0,94.0,Maison,35224,Plerguer,-1.846955,48.523354,957.4468085106383
2024-442888,2024-12-12,2024,353500.0,104.0,Appartement,35238,Rennes,-1.694211,48.112369,3399.0384615384614
2024-442889,2024-12-26,2024,215000.0,78.0,Maison,35054,Chanteloup,-1.613779,47.968734,2756.4102564102564
2024-442890,2024-12-06,2024,112000.0,102.0,Maison,35150,Lécousse,-1.214255,48.362701,1098.0392156862745
2024-442896,2024-12-23,2024,50000.0,70.0,Maison,35236,Redon,-2.091831,47.661181,714.2857142857143
2024-442901,2024-12-13,2024,239000.0,83.0,Appartement,35238,Rennes,-1.694801,48.132939,2879.5180722891564
2024-442903,2024-12-23,2024,115000.0,46.0,Appartement,35238,Rennes,-1.655673,48.093852,2500.0
2024-442904,2024-12-11,2024,221850.0,200.0,Maison,35304,Saint-Ouen-des-Alleux,-1.426388,48.328036,1109.25
2024-442906,2024-12-18,2024,145000.0,36.0,Appartement,35238,Rennes,-1.675946,48.113377,4027.777777777778
2024-442908,2024-12-06,2024,150000.0,62.0,Maison,35115,Fougères,-1.196775,48.35322,2419.3548387096776
2024-442912,2024-12-17,2024,127000.0,40.0,Appartement,35238,Rennes,-1.671213,48.100329,3175.0
2024-442914,2024-12-17,2024,102000.0,19.0,Appartement,35238,Rennes,-1.685309,48.106828,5368.421052631579
2024-442919,2024-12-17,2024,238500.0,76.0,Appartement,35238,Rennes,-1.693198,48.111307,3138.157894736842
2024-442920,2024-12-20,2024,293000.0,55.0,Appartement,35288,Saint-Malo,-1.979133,48.651997,5327.272727272727
2024-442924,2024-12-23,2024,185000.0,62.0,Appartement,35206,Noyal-Châtillon-sur-Seiche,-1.667267,48.040836,2983.8709677419356
2024-442925,2024-12-19,2024,220000.0,68.0,Appartement,35238,Rennes,-1.6884,48.111501,3235.294117647059
2024-442926,2024-12-13,2024,187000.0,92.0,Maison,35297,Saint-Méen-le-Grand,-2.202909,48.188337,2032.608695652174
2024-442931,2024-12-10,2024,106000.0,89.0,Appartement,35238,Rennes,-1.637538,48.089895,1191.0112359550562
2024-442933,2024-12-10,2024,152000.0,70.0,Appartement,35238,Rennes,-1.706899,48.119533,2171.4285714285716
2024-442935,2024-12-06,2024,18247.6,95.0,Maison,35037,Bréal-sous-Montfort,-1.848178,48.038673,192.07999999999998
2024-442938,2024-12-17,2024,164710.0,72.0,Appartement,35238,Rennes,-1.651859,48.087988,2287.6388888888887
2024-442939,2024-12-13,2024,265000.0,94.0,Appartement,35238,Rennes,-1.679333,48.103166,2819.148936170213
2024-442942,2024-12-06,2024,123000.0,31.0,Appartement,35240,Le Rheu,-1.798783,48.097245,3967.7419354838707
2024-442944,2024-12-16,2024,47000.0,37.0,Appartement,35238,Rennes,-1.676615,48.111665,1270.2702702702702
2024-442946,2024-12-05,2024,110000.0,50.0,Appartement,35288,Saint-Malo,-2.014314,48.638469,2200.0
2024-442947,2024-12-11,2024,250000.0,68.0,Appartement,35238,Rennes,-1.652931,48.126329,3676.470588235294
2024-442950,2024-12-16,2024,55000.0,29.0,Appartement,35238,Rennes,-1.676615,48.111665,1896.551724137931
2024-442951,2024-12-16,2024,30000.0,29.0,Appartement,35238,Rennes,-1.676557,48.11166,1034.4827586206898
2024-442952,2024-12-16,2024,245000.0,63.0,Appartement,35288,Saint-Malo,-1.996749,48.657452,3888.8888888888887
2024-442953,2024-12-16,2024,45000.0,33.0,Appartement,35238,Rennes,-1.676615,48.111665,1363.6363636363637
2024-442955,2024-12-20,2024,102000.0,140.0,Maison,35045,Bruc-sur-Aff,-2.027434,47.813703,728.5714285714286
2024-442958,2024-12-13,2024,200000.0,125.0,Maison,35066,Chartres-de-Bretagne,-1.710465,48.044182,1600.0
2024-442962,2024-12-16,2024,15000.0,12.0,Appartement,35238,Rennes,-1.676557,48.11166,1250.0
2024-442964,2024-12-16,2024,94000.0,47.0,Appartement,35115,Fougères,-1.190901,48.351746,2000.0
2024-442966,2024-12-16,2024,45000.0,29.0,Appartement,35238,Rennes,-1.676615,48.111665,1551.7241379310344
2024-442967,2024-12-26,2024,119650.0,33.0,Appartement,35238,Rennes,-1.682932,48.089186,3625.757575757576
2024-442968,2024-12-19,2024,231300.0,66.0,Appartement,35353,Vezin-le-Coquet,-1.747988,48.115265,3504.5454545454545
2024-442972,2024-12-12,2024,180000.0,45.0,Appartement,35238,Rennes,-1.660304,48.114339,4000.0
2024-442974,2024-12-19,2024,260000.0,70.0,Appartement,35238,Rennes,-1.677067,48.129947,3714.285714285714
2024-442975,2024-12-30,2024,350000.0,75.0,Maison,35238,Rennes,-1.666777,48.111033,4666.666666666667
2024-442976,2024-12-16,2024,304118.88,127.0,Maison,35137,Javené,-1.212744,48.32516,2394.636850393701
2024-442977,2024-12-11,2024,205000.0,89.0,Maison,35157,Le Loroux,-1.089005,48.381128,2303.370786516854
2024-442979,2024-12-12,2024,350000.0,80.0,Appartement,35238,Rennes,-1.705593,48.104823,4375.0
2024-442980,2024-12-11,2024,205000.0,107.0,Maison,35282,Rives-du-Couesnon,-1.356899,48.302861,1915.8878504672898
2024-442981,2024-12-12,2024,270000.0,80.0,Appartement,35337,Tinténiac,-1.837525,48.328841,3375.0
2024-442982,2024-12-20,2024,375000.0,99.0,Maison,35288,Saint-Malo,-1.996619,48.625393,3787.878787878788
2024-442983,2024-12-19,2024,184000.0,65.0,Appartement,35047,Bruz,-1.759259,48.028062,2830.769230769231
2024-442984,2024-12-20,2024,352000.0,106.0,Maison,35047,Bruz,-1.760957,48.020617,3320.754716981132
2024-442986,2024-12-16,2024,165000.0,28.0,Appartement,35238,Rennes,-1.665049,48.106035,5892.857142857143
2024-442991,2024-12-17,2024,295500.0,130.0,Appartement,35245,Romillé,-1.892459,48.214284,2273.076923076923
2024-442992,2024-12-20,2024,170700.0,51.0,Appartement,35281,Saint-Jacques-de-la-Lande,-1.721,48.064771,3347.0588235294117
2024-442993,2024-12-19,2024,124000.0,53.0,Maison,35115,Fougères,-1.210958,48.360934,2339.622641509434
2024-442995,2024-12-19,2024,149500.0,47.0,Appartement,35120,Gévezé,-1.801072,48.219464,3180.851063829787
2024-442997,2024-12-23,2024,258000.0,117.0,Maison,35204,Nouvoitou,-1.549036,48.040654,2205.128205128205
2024-442999,2024-12-13,2024,200000.0,83.0,Maison,35133,Iffendic,-2.058954,48.099527,2409.6385542168673
2024-443000,2024-12-16,2024,110000.0,48.0,Appartement,35188,Montfort-sur-Meu,-1.955601,48.134848,2291.6666666666665
2024-443001,2024-12-20,2024,92000.0,74.0,Appartement,35115,Fougères,-1.19113,48.351341,1243.2432432432433
2024-443002,2024-12-18,2024,193000.0,100.0,Maison,35150,Lécousse,-1.221168,48.361499,1930.0
2024-443004,2024-12-19,2024,119000.0,65.0,Appartement,35040,Breteil,-1.898195,48.145409,1830.7692307692307
2024-443006,2024-12-11,2024,40000.0,155.0,Maison,35287,Saint-Lunaire,-2.089258,48.63288,258.06451612903226
2024-443007,2024-12-19,2024,231000.0,124.0,Maison,35184,Montauban-de-Bretagne,-2.059884,48.22814,1862.9032258064517
2024-443011,2024-12-23,2024,250000.0,87.0,Maison,35352,Vern-sur-Seiche,-1.60071,48.037738,2873.5632183908046
2024-443017,2024-12-30,2024,273000.0,125.0,Maison,35319,Saint-Thurial,-1.923659,48.03029,2184.0
2024-443018,2024-12-19,2024,72000.0,15.0,Appartement,35238,Rennes,-1.684435,48.115761,4800.0
2024-443026,2024-12-12,2024,550000.0,96.0,Maison,35288,Saint-Malo,-1.986009,48.663845,5729.166666666667
2024-443027,2024-10-30,2024,218000.0,147.0,Maison,35219,Pipriac,-1.886826,47.795635,1482.9931972789116
2024-443028,2024-12-27,2024,220000.0,75.0,Appartement,35210,Pacé,-1.767038,48.145351,2933.3333333333335
2024-443029,2024-12-30,2024,165000.0,108.0,Maison,35343,Tresbœuf,-1.541464,47.88264,1527.7777777777778
2024-443031,2024-12-13,2024,328300.0,65.0,Appartement,35288,Saint-Malo,-2.00272,48.649053,5050.7692307692305
2024-443032,2024-12-16,2024,289584.0,69.0,Appartement,35288,Saint-Malo,-2.001884,48.640933,4196.869565217391
2024-443034,2024-12-16,2024,682500.0,137.0,Maison,35287,Saint-Lunaire,-2.108109,48.622772,4981.751824817518
2024-443035,2024-12-18,2024,680000.0,124.0,Maison,35288,Saint-Malo,-1.967853,48.664313,5483.870967741936
2024-443038,2024-12-17,2024,195000.0,60.0,Appartement,35288,Saint-Malo,-2.007367,48.632246,3250.0
2024-443044,2024-12-20,2024,225000.0,80.0,Maison,35097,Domalain,-1.202416,48.01381,2812.5
2024-443049,2024-12-19,2024,112490.0,20.0,Appartement,35238,Rennes,-1.676489,48.112305,5624.5
2024-443050,2024-12-30,2024,296000.0,107.0,Maison,35099,Domloup,-1.522433,48.06786,2766.355140186916
2024-443054,2024-12-19,2024,200000.0,99.0,Maison,35123,Goven,-1.889968,48.022352,2020.20202020202
2024-443058,2024-12-20,2024,248092.0,115.0,Maison,35332,Teillay,-1.491378,47.810216,2157.3217391304347
2024-443060,2024-12-10,2024,200000.0,160.0,Maison,35125,La Guerche-de-Bretagne,-1.230741,47.937898,1250.0
2024-443061,2024-12-19,2024,435000.0,88.0,Appartement,35238,Rennes,-1.671476,48.109207,4943.181818181818
2024-443063,2024-12-16,2024,130000.0,28.0,Appartement,35238,Rennes,-1.685445,48.11708,4642.857142857143
2024-443066,2024-12-19,2024,1529300.0,251.0,Maison,35093,Dinard,-2.05369,48.630735,6092.8286852589645
2024-443068,2024-12-16,2024,260000.0,205.0,Maison,35316,Saint-Sulpice-des-Landes,-1.640382,47.765976,1268.2926829268292
2024-443069,2024-12-30,2024,116000.0,42.0,Appartement,35136,Janzé,-1.505184,47.959323,2761.904761904762
2024-443070,2024-12-31,2024,164000.0,64.0,Appartement,35136,Janzé,-1.505184,47.959323,2562.5
2024-443071,2024-12-16,2024,340200.0,130.0,Maison,35037,Bréal-sous-Montfort,-1.872815,48.049693,2616.923076923077
2024-443073,2024-12-20,2024,391000.0,144.0,Maison,35139,Laillé,-1.724208,47.980354,2715.277777777778
2024-443074,2024-12-16,2024,190000.0,58.0,Appartement,35334,Thorigné-Fouillard,-1.59336,48.155863,3275.862068965517
2024-443075,2024-12-30,2024,262000.0,94.0,Maison,35208,Orgères,-1.663699,47.993695,2787.2340425531916
2024-443076,2024-12-31,2024,135000.0,154.0,Maison,35239,Retiers,-1.379099,47.913161,876.6233766233767
2024-443077,2024-12-26,2024,134000.0,48.0,Appartement,35136,Janzé,-1.505184,47.959323,2791.6666666666665
2024-443078,2024-12-20,2024,280000.0,81.0,Maison,35133,Iffendic,-2.0334,48.124477,3456.7901234567903
2024-443079,2024-12-31,2024,135000.0,48.0,Appartement,35136,Janzé,-1.505184,47.959323,2812.5
2024-443080,2024-12-18,2024,225000.0,91.0,Maison,35239,Retiers,-1.378481,47.90691,2472.5274725274726
2024-443081,2024-12-17,2024,140000.0,89.0,Maison,35239,Retiers,-1.378641,47.911806,1573.0337078651685
2024-443084,2024-12-27,2024,155000.0,52.0,Appartement,35281,Saint-Jacques-de-la-Lande,-1.712878,48.08171,2980.769230769231
2024-443085,2024-12-20,2024,117000.0,94.0,Maison,35167,Martigné-Ferchaud,-1.324752,47.828547,1244.6808510638298
2024-443086,2024-12-16,2024,380000.0,75.0,Appartement,35238,Rennes,-1.704985,48.108807,5066.666666666667
2024-443087,2024-12-18,2024,388500.0,141.0,Maison,35139,Laillé,-1.725694,47.975152,2755.31914893617
2024-443089,2024-12-17,2024,213000.0,62.0,Appartement,35238,Rennes,-1.694801,48.132939,3435.483870967742
2024-443092,2024-12-30,2024,231739.0,135.0,Maison,35221,Pléchâtel,-1.777317,47.888076,1716.585185185185
2024-443094,2024-12-16,2024,308930.0,94.0,Maison,35266,Saint-Erblon,-1.654951,48.018372,3286.4893617021276
2024-443095,2024-12-18,2024,135000.0,37.0,Appartement,35281,Saint-Jacques-de-la-Lande,-1.695311,48.092475,3648.6486486486488
2024-443098,2024-12-17,2024,40500.0,71.0,Appartement,35238,Rennes,-1.681313,48.113682,570.4225352112676
2024-443099,2024-12-23,2024,158100.0,80.0,Appartement,35069,Châteaugiron,-1.50274,48.040139,1976.25
2024-443100,2024-12-13,2024,191500.0,65.0,Maison,35239,Retiers,-1.376344,47.915761,2946.153846153846
2024-443101,2024-12-18,2024,180000.0,94.0,Maison,35167,Martigné-Ferchaud,-1.311523,47.827382,1914.8936170212767
2024-443102,2024-12-17,2024,125000.0,67.0,Maison,35167,Martigné-Ferchaud,-1.318548,47.827032,1865.6716417910447
2024-443104,2024-12-30,2024,300750.0,105.0,Maison,35204,Nouvoitou,-1.546716,48.036858,2864.285714285714
2024-443105,2024-07-25,2024,270400.0,99.0,Appartement,35288,Saint-Malo,-1.993932,48.629127,2731.313131313131
2024-443107,2024-12-23,2024,15000.0,38.0,Maison,35207,Noyal-sur-Vilaine,-1.52989,48.098279,394.7368421052632
2024-443108,2024-12-26,2024,260000.0,83.0,Maison,35055,Chantepie,-1.617833,48.090049,3132.5301204819275
2024-443109,2024-12-26,2024,169000.0,54.0,Appartement,35238,Rennes,-1.658148,48.110469,3129.6296296296296
2024-443110,2024-12-16,2024,230000.0,88.0,Maison,35070,Châteauneuf-d'Ille-et-Vilaine,-1.935965,48.553114,2613.6363636363635
2024-443111,2024-12-19,2024,148000.0,45.0,Appartement,35049,Cancale,-1.851928,48.67587,3288.8888888888887
2024-443112,2024-12-18,2024,200000.0,84.0,Maison,35259,Saint-Broladre,-1.636235,48.544602,2380.9523809523807
2024-443114,2024-12-20,2024,156000.0,93.0,Maison,35236,Redon,-2.074767,47.661866,1677.4193548387098
2024-443115,2024-12-20,2024,220000.0,100.0,Maison,35116,La Fresnais,-1.844029,48.595736,2200.0
2024-443116,2024-12-18,2024,337000.0,131.0,Maison,35188,Montfort-sur-Meu,-1.953091,48.132285,2572.5190839694656
2024-443119,2024-12-18,2024,210000.0,94.0,Maison,35068,Châteaubourg,-1.390786,48.112539,2234.0425531914893
2024-443120,2024-12-19,2024,200000.0,125.0,Maison,35097,Domalain,-1.238035,48.008994,1600.0
2024-443124,2024-12-13,2024,200000.0,64.0,Appartement,35238,Rennes,-1.667333,48.11052,3125.0
2024-443125,2024-12-17,2024,65000.0,24.0,Maison,35127,Guignen,-1.892096,47.908975,2708.3333333333335
2024-443130,2024-12-16,2024,302000.0,105.0,Maison,35356,Vignoc,-1.776678,48.239256,2876.190476190476
2024-443132,2024-12-20,2024,129000.0,98.0,Maison,35150,Lécousse,-1.216,48.368113,1316.3265306122448
2024-443134,2024-12-20,2024,448000.0,129.0,Maison,35215,Parigné,-1.199735,48.400171,3472.8682170542634
2024-443136,2024-12-23,2024,258000.0,134.0,Maison,35178,Mézières-sur-Couesnon,-1.457325,48.296348,1925.3731343283582
2024-443137,2024-12-31,2024,220000.0,78.0,Appartement,35055,Chantepie,-1.614839,48.094364,2820.5128205128203
2024-443138,2024-12-20,2024,320000.0,132.0,Maison,35238,Rennes,-1.644321,48.084727,2424.242424242424
2024-443139,2024-12-17,2024,85000.0,17.0,Appartement,35238,Rennes,-1.659936,48.106734,5000.0
2024-443140,2024-12-06,2024,126806.0,48.0,Appartement,35236,Redon,-2.085883,47.649409,2641.7916666666665
2024-443141,2024-12-13,2024,300000.0,107.0,Maison,35130,Hédé-Bazouges,-1.79263,48.295016,2803.7383177570096
2024-443144,2024-12-20,2024,120000.0,31.0,Appartement,35238,Rennes,-1.697679,48.113065,3870.967741935484
2024-443146,2024-12-30,2024,85000.0,21.0,Appartement,35238,Rennes,-1.712237,48.110745,4047.6190476190477
2024-443148,2024-12-18,2024,155000.0,44.0,Appartement,35238,Rennes,-1.681523,48.111116,3522.7272727272725
2024-443150,2024-12-18,2024,250000.0,48.0,Appartement,35238,Rennes,-1.680524,48.122499,5208.333333333333
2024-443151,2024-12-19,2024,74300.0,45.0,Appartement,35115,Fougères,-1.210569,48.354807,1651.111111111111
2024-443152,2024-12-18,2024,228000.0,90.0,Maison,35294,Sainte-Marie,-1.992878,47.692898,2533.3333333333335
2024-443154,2024-12-20,2024,193900.0,64.0,Appartement,35039,Brécé,-1.486441,48.107079,3029.6875
2024-443155,2024-12-18,2024,128000.0,72.0,Appartement,35136,Janzé,-1.508876,47.961556,1777.7777777777778
2024-443157,2024-12-24,2024,140000.0,71.0,Maison,35179,Miniac-Morvan,-1.913935,48.528795,1971.8309859154929
2024-443158,2024-12-26,2024,236492.0,89.0,Maison,35150,Lécousse,-1.226439,48.360678,2657.2134831460676
2024-443160,2024-12-12,2024,205000.0,75.0,Appartement,35001,Acigné,-1.536114,48.13283,2733.3333333333335
2024-443161,2024-12-19,2024,140000.0,54.0,Maison,35326,Sens-de-Bretagne,-1.586639,48.348251,2592.5925925925926
2024-443162,2024-12-18,2024,106000.0,45.0,Appartement,35326,Sens-de-Bretagne,-1.537496,48.335918,2355.5555555555557
2024-443163,2024-12-20,2024,183500.0,120.0,Maison,35064,La Chapelle-de-Brain,-1.95684,47.702379,1529.1666666666667
2024-443164,2024-12-23,2024,92000.0,15.0,Appartement,35238,Rennes,-1.67035,48.101337,6133.333333333333
2024-443165,2024-12-14,2024,85500.0,49.0,Appartement,35115,Fougères,-1.196127,48.353298,1744.8979591836735
2024-443166,2024-12-18,2024,505000.0,83.0,Appartement,35238,Rennes,-1.684065,48.114869,6084.3373493975905
2024-443168,2024-12-13,2024,345000.0,67.0,Appartement,35238,Rennes,-1.698722,48.106839,5149.253731343284
2024-443169,2024-12-27,2024,150000.0,74.0,Appartement,35238,Rennes,-1.655925,48.090633,2027.027027027027
2024-443171,2024-12-31,2024,285000.0,110.0,Appartement,35051,Cesson-Sévigné,-1.624013,48.112543,2590.909090909091
2024-443172,2024-12-10,2024,140000.0,53.0,Appartement,35210,Pacé,-1.788793,48.149544,2641.509433962264
2024-443174,2024-12-13,2024,215000.0,102.0,Maison,35039,Brécé,-1.477677,48.095833,2107.843137254902
2024-443175,2024-12-13,2024,138500.0,41.0,Appartement,35238,Rennes,-1.644323,48.098249,3378.048780487805
2024-443179,2024-12-26,2024,103914.0,78.0,Maison,35249,Sainte-Anne-sur-Vilaine,-1.826332,47.727496,1332.2307692307693
2024-443180,2024-12-16,2024,240400.0,105.0,Maison,35031,La Bouëxière,-1.447365,48.181724,2289.5238095238096
2024-443181,2024-12-24,2024,132839.0,60.0,Maison,35337,Tinténiac,-1.836226,48.327192,2213.983333333333
2024-443183,2024-12-27,2024,180000.0,91.0,Maison,35137,Javené,-1.21363,48.319819,1978.021978021978
2024-443184,2024-12-17,2024,285000.0,106.0,Maison,35207,Noyal-sur-Vilaine,-1.518361,48.092971,2688.6792452830186
2024-443187,2024-12-20,2024,220750.0,95.0,Maison,35333,Le Theil-de-Bretagne,-1.424854,47.917226,2323.684210526316
2024-443189,2024-12-17,2024,185000.0,156.0,Maison,35273,Saint-Germain-en-Coglès,-1.283368,48.424454,1185.8974358974358
2024-443193,2024-12-26,2024,221000.0,86.0,Appartement,35238,Rennes,-1.668089,48.08319,2569.767441860465
2024-443194,2024-12-31,2024,215957.0,80.0,Maison,35241,La Richardais,-2.043534,48.604318,2699.4625
2024-443196,2024-12-20,2024,212800.0,90.0,Maison,35337,Tinténiac,-1.830702,48.327872,2364.4444444444443
2024-443197,2024-12-27,2024,216500.0,78.0,Maison,35127,Guignen,-1.864457,47.904211,2775.641025641026
2024-443201,2024-12-20,2024,299000.0,100.0,Maison,35327,Servon-sur-Vilaine,-1.451902,48.12341,2990.0
2024-443205,2024-12-20,2024,170000.0,131.0,Maison,35294,Sainte-Marie,-2.024098,47.704914,1297.7099236641222
2024-443207,2024-12-09,2024,104245.0,46.0,Maison,35335,Thourie,-1.421928,47.836086,2266.195652173913
2024-443208,2024-12-13,2024,235000.0,103.0,Maison,35150,Lécousse,-1.212017,48.3704,2281.5533980582522
2024-443210,2024-12-17,2024,90000.0,22.0,Appartement,35236,Redon,-2.084037,47.653009,4090.909090909091
2024-443211,2024-12-17,2024,336325.0,79.0,Appartement,35238,Rennes,-1.644752,48.0937,4257.278481012659
2024-443212,2024-12-11,2024,28000.0,49.0,Maison,35225,Plesder,-1.919939,48.396891,571.4285714285714
2024-443213,2024-12-11,2024,260115.0,82.0,Maison,35318,Saint-Thual,-1.93782,48.338804,3172.1341463414633
2024-443214,2024-12-20,2024,161450.0,65.0,Maison,35305,Saint-Péran,-2.055253,48.055029,2483.846153846154
2024-443215,2024-12-19,2024,328000.0,115.0,Maison,35085,Combourg,-1.746439,48.410287,2852.1739130434785
2024-443216,2024-12-20,2024,210000.0,60.0,Appartement,35055,Chantepie,-1.610179,48.081924,3500.0
2024-443219,2024-12-19,2024,125000.0,37.0,Appartement,35238,Rennes,-1.675196,48.111465,3378.3783783783783
2024-443221,2024-12-20,2024,210000.0,63.0,Appartement,35238,Rennes,-1.682354,48.102264,3333.3333333333335
2024-443227,2024-12-30,2024,215000.0,41.0,Appartement,35288,Saint-Malo,-1.979896,48.657154,5243.90243902439
2024-443233,2024-12-13,2024,345000.0,288.0,Maison,35050,Cardroc,-1.891726,48.279295,1197.9166666666667
2024-443235,2024-12-19,2024,165000.0,57.0,Appartement,35238,Rennes,-1.656479,48.096254,2894.7368421052633
